Customer_ID,Recency,Frequency,Monetary,Profit,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
DO-136454,27,7,1267,294.0676,115.18181818181819,5,4,2,542,Loyal_Customers,0
DO-34351,37,5,2261,547.362,173.92307692307693,4,3,3,433,Loyal_Customers,0
DO-34352,72,5,1256,382.848,104.66666666666667,4,3,2,432,Loyal_Customers,0
DO-36451,169,2,251,-537.948,83.66666666666667,2,1,1,211,Needs_Attention,0
DO-36452,129,1,1112,311.19,278.0,3,1,2,312,Needs_Attention,0
DO-36453,42,2,326,45.66,163.0,4,1,1,411,Potential_Loyalists,0
DP-130001,62,7,3395,369.2844,377.22222222222223,4,4,4,444,Champions,1
DP-130002,90,10,6306,-1914.558,274.17391304347825,3,5,5,355,Loyal_Customers,1
DP-130003,395,5,3135,354.22,174.16666666666666,1,3,4,134,At_Risk,0
DP-130004,127,9,1051,241.45239999999998,61.8235294117647,3,5,2,352,Loyal_Customers,0
DP-131051,99,6,11883,2220.339,742.6875,3,4,5,345,Loyal_Customers,1
DP-131052,133,2,926,188.388,231.5,3,1,2,312,Needs_Attention,0
DP-131053,65,9,3906,128.04319999999998,260.4,4,5,4,454,Champions,1
DP-131054,7,8,2215,563.1760999999999,158.21428571428572,5,5,3,553,Loyal_Customers,1
DP-131651,359,7,11836,1981.1436,910.4615384615385,1,4,5,145,At_Risk,1
DP-131652,57,9,7444,-306.219,354.4761904761905,4,5,5,455,Champions,1
DP-131653,8,7,1874,174.33152,110.23529411764706,5,4,3,543,Loyal_Customers,0
DP-131654,813,2,1059,-40.93759999999999,264.75,1,1,2,112,Lost_Customers,2
DP-133901,134,7,1889,-36.18329999999998,157.41666666666666,3,4,3,343,Loyal_Customers,0
DP-133902,1,6,1773,537.2805000000001,177.3,5,4,3,543,Loyal_Customers,0
DP-133903,246,5,1141,296.90000000000003,163.0,2,3,2,232,At_Risk,0
DP-133904,359,9,5482,1571.8318000000002,391.57142857142856,1,5,5,155,At_Risk,1
DP-30001,49,5,1107,166.71,158.14285714285714,4,3,2,432,Loyal_Customers,0
DP-30002,1193,1,30,6.84,30.0,1,1,1,111,Lost_Customers,2
DP-30003,15,4,956,258.6,136.57142857142858,5,2,2,522,Potential_Loyalists,0
DP-31051,65,4,5858,2730.4500000000003,732.25,4,2,5,425,Potential_Loyalists,1
DP-31052,177,2,1113,-1230.264,222.6,2,1,2,212,Needs_Attention,0
DP-31651,8,5,1364,-821.1300000000001,113.66666666666667,5,3,2,532,Loyal_Customers,0
DP-31652,1105,1,153,-152.658,153.0,1,1,1,111,Lost_Customers,2
DP-33901,1255,2,714,131.94,142.8,1,1,2,112,Lost_Customers,2
DP-33902,101,1,91,19.08,91.0,3,1,1,311,Needs_Attention,0
DP-33903,13,3,571,167.34,71.375,5,2,2,522,Potential_Loyalists,0
DR-128801,30,7,3328,-204.16649999999998,302.54545454545456,5,4,4,544,Champions,1
DR-128802,197,7,1894,259.87199999999996,157.83333333333334,2,4,3,243,At_Risk,0
DR-128803,7,9,2664,415.0788,133.2,5,5,4,554,Champions,1
DR-128804,4,9,6527,1641.8613,271.9583333333333,5,5,5,555,Champions,1
DR-129401,76,11,10943,1573.6779,390.82142857142856,4,5,5,455,Champions,1
DR-129402,28,7,4652,793.1895000000001,290.75,5,4,5,545,Champions,1
DR-129403,49,7,1696,269.97952,121.14285714285714,4,4,3,443,Loyal_Customers,0
DR-129404,51,8,8352,2869.0759999999996,642.4615384615385,4,5,5,455,Champions,1
DR-28801,266,5,1091,-527.091,99.18181818181819,2,3,2,232,At_Risk,0
DR-28802,5,3,1201,398.84400000000005,200.16666666666666,5,2,2,522,Potential_Loyalists,0
DR-29401,40,6,2065,592.656,229.44444444444446,4,4,3,443,Loyal_Customers,0
DR-29402,305,2,224,5.393999999999999,44.8,2,1,1,211,Needs_Attention,0
DS-130301,136,6,3254,-355.2825,295.8181818181818,3,4,4,344,Loyal_Customers,0
DS-130302,278,6,2082,-20.14799999999999,148.71428571428572,2,4,3,243,At_Risk,0
DS-130303,153,10,4547,1250.444,267.47058823529414,2,5,5,255,At_Risk,1
DS-130304,94,4,1762,193.3319,92.73684210526316,3,2,3,323,Needs_Attention,0
DS-131801,119,4,3598,758.0772,399.77777777777777,3,2,4,324,Needs_Attention,0
DS-131802,119,5,1632,349.344,204.0,3,3,3,333,Loyal_Customers,0
DS-131803,15,13,5338,398.668,266.9,5,5,5,555,Champions,1
DS-131804,24,9,2882,163.6993,144.1,5,5,4,554,Champions,1
DS-30301,49,2,691,201.72,345.5,4,1,2,412,Potential_Loyalists,0
DS-30302,185,4,947,217.60200000000003,189.4,2,2,2,222,Needs_Attention,0
DS-31801,324,1,177,46.230000000000004,35.4,2,1,1,211,Needs_Attention,0
DS-31802,72,1,7,-2.604,7.0,4,1,1,411,Potential_Loyalists,0
DV-130451,41,5,5756,913.0590000000001,287.8,4,3,5,435,Loyal_Customers,1
DV-130452,97,6,2210,247.33200000000002,221.0,3,4,3,343,Loyal_Customers,0
DV-130453,122,8,9018,-134.02108000000004,450.9,3,5,5,355,Loyal_Customers,1
DV-130454,20,5,1122,-427.184,124.66666666666667,5,3,2,532,Loyal_Customers,0
DV-134651,195,5,3861,650.8974000000001,351.0,2,3,4,234,At_Risk,0
DV-134652,409,2,412,112.94999999999999,82.4,1,1,1,111,Lost_Customers,2
DV-134653,191,7,5297,1050.62248,264.85,2,4,5,245,At_Risk,1
DV-134654,30,6,3343,353.2127,222.86666666666667,5,4,4,544,Champions,0
DV-30451,631,3,1269,115.79099999999998,126.9,1,2,2,122,Lost_Customers,2
DV-30452,34,10,3374,-98.65200000000002,134.96,4,5,4,454,Champions,1
DV-34651,27,2,162,33.69,54.0,5,1,1,511,Potential_Loyalists,0
DV-34652,14,3,3876,1141.35,430.6666666666667,5,2,4,524,Potential_Loyalists,0
DW-131951,7,13,7327,1517.2821000000001,293.08,5,5,5,555,Champions,1
DW-131952,28,3,756,144.858,126.0,5,2,2,522,Potential_Loyalists,0
DW-131953,90,4,526,48.116000000000014,105.2,3,2,1,321,Needs_Attention,0
DW-131954,70,6,1079,-86.8738,119.88888888888889,4,4,2,442,Loyal_Customers,0
DW-134801,66,7,5313,1651.8960000000002,332.0625,4,4,5,445,Champions,1
DW-134802,185,4,3412,979.266,162.47619047619048,2,2,4,224,Needs_Attention,0
DW-134803,213,7,2340,-664.2244000000001,156.0,2,4,3,243,At_Risk,0
DW-134804,218,5,5272,1348.7556,479.27272727272725,2,3,5,235,At_Risk,1
DW-135401,13,4,3800,640.3380000000001,475.0,5,2,4,524,Potential_Loyalists,0
DW-135402,34,5,5296,554.919,278.7368421052632,4,3,5,435,Loyal_Customers,1
DW-135403,95,6,3729,206.94799999999998,248.6,3,4,4,344,Loyal_Customers,1
DW-135404,99,5,343,69.6672,38.111111111111114,3,3,1,331,Loyal_Customers,0
DW-135851,6,11,4415,830.0459999999999,220.75,5,5,5,555,Champions,1
DW-135852,13,8,1490,77.27999999999997,114.61538461538461,5,5,3,553,Loyal_Customers,0
DW-135853,83,11,5034,181.38359999999997,193.6153846153846,3,5,5,355,Loyal_Customers,1
DW-135854,243,7,1205,-266.8966,120.5,2,4,2,242,At_Risk,0
DW-31951,1148,1,55,9.24,55.0,1,1,1,111,Lost_Customers,2
DW-31952,1064,3,1187,106.476,118.7,1,2,2,122,Lost_Customers,2
DW-34801,168,4,1339,151.776,148.77777777777777,2,2,2,222,Needs_Attention,0
DW-34802,495,2,2469,1201.1100000000001,823.0,1,1,3,113,Lost_Customers,2
DW-34803,56,6,3311,360.51,254.69230769230768,4,4,4,444,Champions,0
DW-35401,55,1,25,-42.537,12.5,4,1,1,411,Potential_Loyalists,0
DW-35402,1196,1,428,121.35000000000001,214.0,1,1,1,111,Lost_Customers,2
DW-35403,920,2,763,-1124.9759999999999,109.0,1,1,2,112,Lost_Customers,2
DW-35851,29,3,435,36.564,108.75,5,2,1,521,Potential_Loyalists,0
DW-35852,148,1,27,12.18,27.0,3,1,1,311,Needs_Attention,0
Dl-136001,6,8,8124,1199.6664,427.57894736842104,5,5,5,555,Champions,1
Dl-136002,161,6,2973,376.13100000000003,228.69230769230768,2,4,4,244,At_Risk,0
Dl-136003,86,1,59,-28.096,29.5,3,1,1,311,Needs_Attention,0
Dl-136004,120,5,756,175.23880000000003,126.0,3,3,2,332,Loyal_Customers,0
Dl-36001,190,6,993,99.276,110.33333333333333,2,4,2,242,At_Risk,0
Dl-36002,112,4,1815,29.48999999999999,201.66666666666666,3,2,3,323,Needs_Attention,0
Dp-132401,252,6,9845,2203.695,757.3076923076923,2,4,5,245,At_Risk,1
Dp-132402,91,2,980,217.47000000000003,196.0,3,1,2,312,Needs_Attention,0
Dp-132403,19,9,4201,1068.1643199999999,168.04,5,5,4,554,Champions,1
Dp-132404,85,11,7199,333.3648000000001,248.24137931034483,3,5,5,355,Loyal_Customers,1
Dp-32401,470,4,382,66.69,76.4,1,2,1,121,Lost_Customers,2
Dp-32402,26,2,128,30.419999999999998,42.666666666666664,5,1,1,511,Potential_Loyalists,0
Dp-32403,1170,1,98,39.36,98.0,1,1,1,111,Lost_Customers,2
EA-140351,94,6,2922,526.0668,243.5,3,4,4,344,Loyal_Customers,0
EA-140352,579,3,1337,213.288,222.83333333333334,1,2,2,122,Lost_Customers,2
EA-140353,192,9,4285,180.55791999999997,164.80769230769232,2,5,5,255,At_Risk,1
EA-140354,153,13,2846,-52.7406,113.84,2,5,4,254,At_Risk,1
EA-40351,166,3,131,0.8879999999999981,43.666666666666664,2,2,1,221,Needs_Attention,0
EB-137051,76,8,1641,205.1781,117.21428571428571,4,5,3,453,Loyal_Customers,0
EB-137052,710,6,3127,687.0,312.7,1,4,4,144,At_Risk,2
EB-137053,265,7,3972,-11.79200000000015,233.64705882352942,2,4,4,244,At_Risk,1
EB-137054,49,9,3643,13.621500000000026,303.5833333333333,4,5,4,454,Champions,1
EB-137501,363,2,1120,237.378,373.3333333333333,1,1,2,112,Lost_Customers,0
EB-137502,33,5,2024,448.827,224.88888888888889,5,3,3,533,Loyal_Customers,0
EB-137503,91,3,2109,762.6720000000001,351.5,3,2,3,323,Needs_Attention,0
EB-137504,36,10,3236,-80.286,161.8,4,5,4,454,Champions,1
EB-138401,442,5,4078,848.5779,407.8,1,3,4,134,At_Risk,0
EB-138402,3,10,9895,3459.66,582.0588235294117,5,5,5,555,Champions,1
EB-138403,196,5,1856,502.06304,206.22222222222223,2,3,3,233,At_Risk,0
EB-138404,91,5,4358,656.1988,544.75,3,3,5,335,Loyal_Customers,0
EB-138701,16,4,2920,-225.21929999999998,324.44444444444446,5,2,4,524,Potential_Loyalists,0
EB-138702,18,4,1071,136.284,153.0,5,2,2,522,Potential_Loyalists,0
EB-138703,73,1,93,14.78,46.5,4,1,1,411,Potential_Loyalists,0
EB-138704,101,10,2768,261.5315,251.63636363636363,3,5,4,354,Loyal_Customers,1
EB-139301,20,8,3305,254.5929,206.5625,5,5,4,554,Champions,1
EB-139302,76,3,4727,970.299,787.8333333333334,4,2,5,425,Potential_Loyalists,0
EB-139303,598,2,557,159.98000000000002,278.5,1,1,2,112,Lost_Customers,2
EB-139304,162,5,944,0.6042000000000058,134.85714285714286,2,3,2,232,At_Risk,0
EB-139751,20,9,1985,398.3223,152.69230769230768,5,5,3,553,Loyal_Customers,1
EB-139752,143,6,4893,1314.546,305.8125,3,4,5,345,Loyal_Customers,1
EB-139753,1,13,4883,777.798,162.76666666666668,5,5,5,555,Champions,1
EB-139754,1,4,1644,162.8781,274.0,5,2,3,523,Potential_Loyalists,0
EB-141101,282,5,3471,861.2973000000001,315.54545454545456,2,3,4,234,At_Risk,0
EB-141102,54,10,6522,2169.042,362.3333333333333,4,5,5,455,Champions,1
EB-141103,36,3,601,70.512,100.16666666666667,4,2,2,422,Potential_Loyalists,0
EB-141104,114,6,3073,184.7656,279.3636363636364,3,4,4,344,Loyal_Customers,0
EB-141701,132,6,1788,331.9131,198.66666666666666,3,4,3,343,Loyal_Customers,0
EB-141702,358,1,419,104.28,209.5,1,1,1,111,Lost_Customers,0
EB-141703,20,10,3344,-441.58,159.23809523809524,5,5,4,554,Champions,1
EB-141704,83,6,1187,282.1701,169.57142857142858,3,4,2,342,Loyal_Customers,0
EB-37051,399,2,2720,506.96999999999997,302.22222222222223,1,1,4,114,Lost_Customers,0
EB-37052,1324,1,422,87.63,140.66666666666666,1,1,1,111,Lost_Customers,2
EB-37501,1135,1,173,17.85,86.5,1,1,1,111,Lost_Customers,2
EB-37502,185,5,766,100.713,85.11111111111111,2,3,2,232,At_Risk,0
EB-38401,619,1,9,2.7,9.0,1,1,1,111,Lost_Customers,2
EB-38402,1260,1,1444,509.19000000000005,361.0,1,1,3,113,Lost_Customers,2
EB-38403,44,4,346,-129.642,43.25,4,2,1,421,Potential_Loyalists,0
EB-38701,602,3,84,-113.382,21.0,1,2,1,121,Lost_Customers,2
EB-38702,498,2,101,-53.43599999999999,50.5,1,1,1,111,Lost_Customers,2
EB-39301,31,4,1462,592.0799999999999,243.66666666666666,5,2,3,523,Potential_Loyalists,0
EB-39302,8,5,972,114.186,88.36363636363636,5,3,2,532,Loyal_Customers,0
EB-39751,781,4,2074,183.39000000000001,414.8,1,2,3,123,Lost_Customers,2
EB-39752,36,5,640,193.79999999999998,91.42857142857143,4,3,2,432,Loyal_Customers,0
EB-41101,58,5,1475,-53.253,184.375,4,3,3,433,Loyal_Customers,0
EB-41102,21,5,943,-338.70000000000005,94.3,5,3,2,532,Loyal_Customers,0
EB-41701,55,4,872,249.39,145.33333333333334,4,2,2,422,Potential_Loyalists,0
EB-41702,705,2,396,39.45,198.0,1,1,1,111,Lost_Customers,2
EC-140501,112,7,2733,282.3021,303.6666666666667,3,4,4,344,Loyal_Customers,0
EC-140502,244,3,231,33.42,77.0,2,2,1,221,Needs_Attention,0
EC-140503,771,4,1003,11.910000000000002,66.86666666666666,1,2,2,122,Lost_Customers,2
EC-140504,54,5,462,96.4256,66.0,4,3,1,431,Loyal_Customers,0
EC-40501,163,3,1537,308.871,109.78571428571429,2,2,3,223,Needs_Attention,0
EC-40502,210,4,765,98.844,76.5,2,2,2,222,Needs_Attention,0
ED-138851,80,7,6533,1046.607,384.29411764705884,3,4,5,345,Loyal_Customers,1
ED-138852,16,8,3080,83.89200000000001,181.1764705882353,5,5,4,554,Champions,1
ED-138853,45,8,4922,1132.32,351.57142857142856,4,5,5,455,Champions,1
ED-138854,136,8,3487,670.4435000000001,249.07142857142858,3,5,4,354,Loyal_Customers,1
ED-38851,756,2,166,-180.678,41.5,1,1,1,111,Lost_Customers,2
ED-38852,624,1,15,2.61,15.0,1,1,1,111,Lost_Customers,2
ED-38853,57,5,346,-182.748,38.44444444444444,4,3,1,431,Loyal_Customers,0
EG-139001,84,4,5381,1804.1088,768.7142857142857,3,2,5,325,Needs_Attention,1
EG-139002,142,7,6883,1447.7130000000002,688.3,3,4,5,345,Loyal_Customers,1
EG-139003,37,5,2468,4.4588799999999935,274.22222222222223,4,3,3,433,Loyal_Customers,0
EG-139004,23,5,1833,104.26559999999999,203.66666666666666,5,3,3,533,Loyal_Customers,0
EG-39001,90,6,5151,-929.241,303.0,3,4,5,345,Loyal_Customers,1
EG-39002,52,5,1398,172.93200000000002,127.0909090909091,4,3,3,433,Loyal_Customers,0
EH-137651,3,8,5217,819.6,306.88235294117646,5,5,5,555,Champions,1
EH-137652,174,5,3774,-608.9939999999999,314.5,2,3,4,234,At_Risk,0
EH-137653,19,4,958,81.84,106.44444444444444,5,2,2,522,Potential_Loyalists,0
EH-137654,136,12,10313,1393.5154,322.28125,3,5,5,355,Loyal_Customers,1
EH-139451,121,5,562,-23.572500000000005,70.25,3,3,2,332,Loyal_Customers,0
EH-139452,191,4,3265,831.5579999999999,466.42857142857144,2,2,4,224,Needs_Attention,0
EH-139453,58,10,3320,689.5595199999999,166.0,4,5,4,454,Champions,1
EH-139454,218,8,684,53.5398,40.23529411764706,2,5,2,252,At_Risk,0
EH-139901,45,9,6141,1193.6136,383.8125,4,5,5,455,Champions,1
EH-139902,103,4,979,98.811,139.85714285714286,3,2,2,322,Needs_Attention,0
EH-139903,68,7,862,109.52000000000001,95.77777777777777,4,4,2,442,Loyal_Customers,0
EH-139904,406,6,827,150.3759,103.375,1,4,2,142,At_Risk,0
EH-140051,73,9,1941,210.8871,149.30769230769232,4,5,3,453,Loyal_Customers,1
EH-140052,15,4,4728,-320.00700000000006,675.4285714285714,5,2,5,525,Potential_Loyalists,0
EH-140053,29,8,2489,488.90799999999996,191.46153846153845,5,5,3,553,Loyal_Customers,1
EH-140054,3,7,1220,-94.14079999999997,110.9090909090909,5,4,2,542,Loyal_Customers,0
EH-141251,103,8,4073,228.408,339.4166666666667,3,5,4,354,Loyal_Customers,1
EH-141252,125,8,7494,1334.6925,468.375,3,5,5,355,Loyal_Customers,1
EH-141253,230,5,2760,446.52012,212.30769230769232,2,3,4,234,At_Risk,0
EH-141254,153,10,3084,96.27019999999997,171.33333333333334,2,5,4,254,At_Risk,1
EH-141851,272,9,6225,327.9897000000001,389.0625,2,5,5,255,At_Risk,1
EH-141852,224,6,3744,252.09900000000002,416.0,2,4,4,244,At_Risk,1
EH-141853,68,8,1906,419.69111999999996,146.6153846153846,4,5,3,453,Loyal_Customers,1
EH-141854,106,6,925,242.1107,115.625,3,4,2,342,Loyal_Customers,0
EH-37651,129,8,605,-589.536,55.0,3,5,2,352,Loyal_Customers,0
EH-37652,1120,1,405,-425.232,135.0,1,1,1,111,Lost_Customers,2
EH-39451,112,3,1244,313.98,124.4,3,2,2,322,Needs_Attention,0
EH-39452,1351,1,223,35.58,74.33333333333333,1,1,1,111,Lost_Customers,2
EH-39453,486,5,1053,349.40999999999997,175.5,1,3,2,132,At_Risk,0
EH-39901,721,5,635,21.254999999999995,63.5,1,3,2,132,At_Risk,2
EH-39902,34,1,37,-16.656,37.0,4,1,1,411,Potential_Loyalists,0
EH-40051,197,4,976,219.17399999999998,139.42857142857142,2,2,2,222,Needs_Attention,0
EH-40052,197,3,1654,289.83,275.6666666666667,2,2,3,223,Needs_Attention,0
EH-41251,23,7,1087,60.57599999999999,77.64285714285714,5,4,2,542,Loyal_Customers,0
EH-41252,70,6,3926,-506.1359999999999,302.0,4,4,4,444,Champions,1
EH-41851,129,5,1863,553.74,169.36363636363637,3,3,3,333,Loyal_Customers,0
EH-41852,122,3,1714,485.88,428.5,3,2,3,323,Needs_Attention,0
EJ-137201,50,6,4136,285.102,376.0,4,4,4,444,Champions,1
EJ-137202,183,4,537,52.14,107.4,2,2,1,221,Needs_Attention,0
EJ-137203,121,8,2136,288.684,194.1818181818182,3,5,3,353,Loyal_Customers,1
EJ-137204,303,4,2161,387.01759999999996,270.125,2,2,3,223,Needs_Attention,0
EJ-141551,28,7,4223,716.7048,263.9375,5,4,4,544,Champions,1
EJ-141552,49,6,2313,184.50900000000001,231.3,4,4,3,443,Loyal_Customers,0
EJ-141553,600,5,3131,622.0298,521.8333333333334,1,3,4,134,At_Risk,2
EJ-141554,58,5,2657,451.8755,332.125,4,3,4,434,Loyal_Customers,0
EJ-37201,213,5,1204,107.69400000000002,200.66666666666666,2,3,2,232,At_Risk,0
EJ-37202,157,3,525,89.31,131.25,2,2,1,221,Needs_Attention,0
EJ-41551,23,3,1841,681.69,368.2,5,2,3,523,Potential_Loyalists,0
EJ-41552,141,2,792,137.76,198.0,3,1,2,312,Needs_Attention,0
EK-137951,114,6,1103,-107.53379999999999,183.83333333333334,3,4,2,342,Loyal_Customers,0
EK-137952,93,5,2758,577.236,275.8,3,3,4,334,Loyal_Customers,0
EK-137953,220,2,432,26.316,216.0,2,1,1,211,Needs_Attention,0
EK-137954,45,4,1302,97.10659999999999,325.5,4,2,2,422,Potential_Loyalists,0
EK-37951,394,2,174,12.663000000000004,34.8,1,1,1,111,Lost_Customers,0
EK-37952,213,4,1355,159.69,150.55555555555554,2,2,2,222,Needs_Attention,0
EL-137351,293,6,4219,173.91,602.7142857142857,2,4,4,244,At_Risk,1
EL-137352,146,6,3520,625.6080000000001,270.7692307692308,3,4,4,344,Loyal_Customers,0
EL-137353,54,9,2651,315.964,147.27777777777777,4,5,4,454,Champions,1
EL-137354,78,2,125,27.1154,62.5,3,1,1,311,Needs_Attention,0
EL-37351,27,6,1976,-575.8380000000001,141.14285714285714,5,4,3,543,Loyal_Customers,0
EL-37352,202,5,1718,588.78,101.05882352941177,2,3,3,233,At_Risk,0
EM-138101,273,5,7229,1091.964,556.0769230769231,2,3,5,235,At_Risk,1
EM-138102,79,5,1467,145.58100000000002,209.57142857142858,3,3,3,333,Loyal_Customers,0
EM-138103,104,8,2290,561.08304,163.57142857142858,3,5,3,353,Loyal_Customers,1
EM-138104,133,5,2567,-133.82750000000001,366.7142857142857,3,3,4,334,Loyal_Customers,0
EM-138251,351,5,4013,678.5646,334.4166666666667,1,3,4,134,At_Risk,0
EM-138252,283,6,4427,607.1550000000001,368.9166666666667,2,4,5,245,At_Risk,1
EM-138253,138,7,3349,49.87056000000001,304.45454545454544,3,4,4,344,Loyal_Customers,1
EM-138254,56,8,2340,682.5541999999999,146.25,4,5,3,453,Loyal_Customers,1
EM-139601,3,16,14324,2056.6482,447.625,5,5,5,555,Champions,1
EM-139602,17,10,5759,-482.16,230.36,5,5,5,555,Champions,1
EM-139603,303,6,4212,917.1572799999999,191.45454545454547,2,4,4,244,At_Risk,1
EM-139604,152,5,934,102.29599999999999,155.66666666666666,3,3,2,332,Loyal_Customers,0
EM-140651,17,5,4264,601.4955,284.26666666666665,5,3,4,534,Loyal_Customers,0
EM-140652,180,2,5518,1837.332,788.2857142857143,2,1,5,215,Needs_Attention,0
EM-140653,210,6,2097,538.75208,149.78571428571428,2,4,3,243,At_Risk,0
EM-140654,48,4,228,40.1546,38.0,4,2,1,421,Potential_Loyalists,0
EM-140951,194,4,3189,-419.5563,245.30769230769232,2,2,4,224,Needs_Attention,0
EM-140952,290,6,5336,1582.482,381.14285714285717,2,4,5,245,At_Risk,1
EM-140953,9,3,1324,281.79200000000003,441.3333333333333,5,2,2,522,Potential_Loyalists,0
EM-140954,114,4,1041,240.23620000000003,104.1,3,2,2,322,Needs_Attention,0
EM-141401,176,9,10563,1930.6089,422.52,2,5,5,255,At_Risk,1
EM-141402,429,6,741,92.61300000000001,92.625,1,4,2,142,At_Risk,0
EM-141403,25,9,5617,340.5333600000001,224.68,5,5,5,555,Champions,1
EM-141404,49,6,4589,1319.3655,218.52380952380952,4,4,5,445,Champions,1
EM-142001,120,7,7725,1667.7975,594.2307692307693,3,4,5,345,Loyal_Customers,1
EM-142002,87,5,3557,858.0300000000001,237.13333333333333,3,3,4,334,Loyal_Customers,0
EM-142003,42,8,5438,590.73816,217.52,4,5,5,455,Champions,1
EM-142004,159,3,367,21.7721,91.75,2,2,1,221,Needs_Attention,0
EM-38101,59,4,166,-74.36099999999999,27.666666666666668,4,2,1,421,Potential_Loyalists,0
EM-38102,318,2,865,306.93,123.57142857142857,2,1,2,212,Needs_Attention,0
EM-38251,967,2,41,-33.918,20.5,1,1,1,111,Lost_Customers,2
EM-38252,938,1,13,0.24,13.0,1,1,1,111,Lost_Customers,2
EM-38253,483,3,325,3.605999999999998,32.5,1,2,1,121,Lost_Customers,2
EM-39601,195,4,1171,397.974,146.375,2,2,2,222,Needs_Attention,0
EM-39602,946,1,100,18.0,100.0,1,1,1,111,Lost_Customers,2
EM-39603,239,3,1585,296.1,264.1666666666667,2,2,3,223,Needs_Attention,0
EM-40651,150,4,1775,612.51,197.22222222222223,3,2,3,323,Needs_Attention,0
EM-40652,1239,1,139,43.68,69.5,1,1,1,111,Lost_Customers,2
EM-40653,53,4,1300,265.536,144.44444444444446,4,2,2,422,Potential_Loyalists,0
EM-40951,589,3,1759,311.78999999999996,219.875,1,2,3,123,Lost_Customers,2
EM-40952,878,1,193,23.16,193.0,1,1,1,111,Lost_Customers,2
EM-40953,132,5,881,-255.12,73.41666666666667,3,3,2,332,Loyal_Customers,0
EM-41401,578,4,639,75.471,71.0,1,2,2,122,Lost_Customers,2
EM-41402,94,2,1262,-134.34,210.33333333333334,3,1,2,312,Needs_Attention,0
EM-42001,152,2,1922,435.15,384.4,3,1,3,313,Needs_Attention,0
EM-42002,152,2,663,73.968,165.75,3,1,2,312,Needs_Attention,0
EN-137801,15,5,1511,-56.8056,137.36363636363637,5,3,3,533,Loyal_Customers,0
EN-137802,145,5,1957,125.478,279.57142857142856,3,3,3,333,Loyal_Customers,0
EN-137803,31,6,668,-86.252,95.42857142857143,5,4,2,542,Loyal_Customers,0
EN-137804,288,4,2200,496.1131,244.44444444444446,2,2,3,223,Needs_Attention,0
EN-37801,365,4,179,-25.998,44.75,1,2,1,121,Lost_Customers,0
EN-37802,206,4,557,-214.836,69.625,2,2,2,222,Needs_Attention,0
EP-139151,223,10,6827,1137.3765,341.35,2,5,5,255,At_Risk,1
EP-139152,106,5,2289,171.189,176.07692307692307,3,3,3,333,Loyal_Customers,0
EP-139153,582,1,1686,706.06144,1686.0,1,1,3,113,Lost_Customers,2
EP-139154,13,17,5481,144.9578,176.80645161290323,5,5,5,555,Champions,1
EP-39151,76,2,294,89.46000000000001,58.8,4,1,1,411,Potential_Loyalists,0
EP-39152,1284,1,193,-145.07999999999998,96.5,1,1,1,111,Lost_Customers,2
ER-138551,297,5,2687,-697.866,298.55555555555554,2,3,4,234,At_Risk,0
ER-138552,70,4,7927,2899.806,1132.4285714285713,4,2,5,425,Potential_Loyalists,1
ER-138553,134,7,1537,305.892,128.08333333333334,3,4,3,343,Loyal_Customers,0
ER-138554,422,3,1245,-295.73980000000006,249.0,1,2,2,122,Lost_Customers,0
ER-38551,54,2,464,152.79,116.0,4,1,1,411,Potential_Loyalists,0
ER-38552,113,5,3271,220.83600000000007,204.4375,3,3,4,334,Loyal_Customers,0
ES-140201,66,9,1940,54.92519999999999,121.25,4,5,3,453,Loyal_Customers,1
ES-140202,1,11,4999,1337.3205,294.05882352941177,5,5,5,555,Champions,1
ES-140203,77,7,2377,365.84924,169.78571428571428,4,4,3,443,Loyal_Customers,0
ES-140204,41,5,3511,1003.2935,438.875,4,3,4,434,Loyal_Customers,0
ES-140801,636,5,4914,239.0496,491.4,1,3,5,135,At_Risk,2
